,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
2023-04-30,-0.04078573765819782,31.73,3.82,2.30,7.32410,4.16060,17.56490,12.03450,0.47160,2.39480,1.81,2.02510,5.20620,-0.04658439075265075,-0.2542171065687636
2022-04-30,-0.22546967739825696,26.62,4.24,2.51,9.59940,5.56270,18.15630,15.90290,0.45740,1.86050,1.49,2.19780,5.70820,0.28300624442462086,0.3973932334997228
2021-04-30,-0.09814854581263899,45.82,5.48,3.18,7.03460,3.89970,14.88860,11.97330,0.51140,2.64990,2.14,2.43060,5.51390,-0.06407848048424125,-0.24702443098768012
2020-04-30,0.05668394307161617,25.04,4.15,2.34,9.44720,5.29940,16.57040,16.56350,0.48740,2.12530,1.72,2.22840,6.22450,-0.23564135290363752,0.034117901101273995
2019-04-30,0.273343022390651,23.15,3.52,2.11,9.26070,5.18430,20.51250,15.15530,0.50430,2.59290,2.15,2.43940,4.91110,-0.05602409638554218,0.4919458762886597
2018-04-30,0.1451454635563627,30.92,3.19,1.86,6.08990,3.38650,22.16810,10.36290,0.50680,2.27890,1.92,2.53340,5.00300,0.233512911016162,-0.22939424031777556
2017-04-30,0.15234708671931507,24.80,3.36,1.95,7.99520,4.02980,18.11850,13.55770,0.66440,1.74380,1.51,2.78430,5.31390,0.004103711994031034,0.13849632560768788
2016-04-30,-0.054414295086837594,26.95,3.31,1.80,6.79560,3.55060,18.59330,12.27070,0.59740,3.29380,2.81,2.63230,5.18390,0.4235262878385555,0.32261682242990664
2015-04-30,0.08620909891557926,22.98,3.15,1.65,5.02540,2.50740,18.58740,13.20270,0.67980,3.36250,2.99,1.82180,3.14270,-0.012326252294781015,-0.1272430668841762
2014-04-30,0.2813090210553746,15.88,2.85,2.46,15.76400,8.07790,22.42280,18.02410,0.61350,3.81540,3.51,2.51190,3.73980,-0.19810725552050468,-0.11595038938563595
2013-04-30,0.42875120768487585,11.00,2.31,2.02,18.56890,9.93410,28.66180,20.89810,0.57050,4.51950,4.09,2.41000,3.88890,0.0014743049705139288,-0.041470832181365824
2012-04-30,0.10643498628029069,8.71,1.95,1.80,19.95560,10.40590,29.33760,22.34920,0.62130,2.75620,2.45,2.16060,3.58770,0.10495694670700484,0.16828165374676995
2011-04-30,0.05809207848392184,11.06,2.21,2.12,19.13200,9.95920,27.70830,19.96390,0.61590,1.93610,1.59,2.28540,4.12340,-0.08845990666100978,-0.0009680542110358514
2010-04-30,-0.13807888625327547,11.57,2.33,2.42,21.07460,10.97540,30.62630,20.13380,0.65070,1.92130,1.63,2.41860,4.61530,0.22984607357161502,0.49710144927536226
2009-04-30,0.42530810930412644,,,1.97,15.70320,8.77560,26.25520,14.17910,0.51400,2.36800,1.92,2.46700,4.67470,,
